Time (s),Volume (m^3),Ar,He,Ne,N2,C12H26(1),C6H13(16),C10H21(6),C2H5(7),C9H19(4),C3H7(5),C8H17(10),C4H9(11),C7H15(13),C5H11(14),CH3(19),C2H4(25),H(9),C6H13(35),C3H6(75),C10H21(55),C7H14(95),C7H14(139),C7H14(156),C7H14(155),C7H14(170),C7H14(184),C7H14(223),C7H14(224),C7H14(222),C7H14(240),C7H14(289),C7H14(288),C7H14(315),C7H14(268),C7H14(206),C7H14(347),C7H14(346),C7H14(314),C7H14(332),C7H14(313),C7H14(397),C7H14(239),C7H14(345),C4H7(159),C4H7(143),C4H7(453),C4H6(450),C4H6(445),C4H6(463),C3H7(77),C3H6(124),C4H6(447),C3H5(121)
4.222774786092945e-08,33.525140634379454,0.98,0.0,0.0,0.0,0.018461186103558392,5.983605465226989e-06,3.992490937867168e-06,5.238722815723032e-05,7.550767128822534e-06,9.328037739363251e-06,1.2023689466249958e-05,9.735582621435518e-06,6.9830762769579706e-06,1.790932968587225e-05,0.0016550652350190256,0.005131828026562173,0.0012932558307051725,8.526314859400233e-06,0.0008910843770720768,6.911078758735623e-06,2.2882966467664256e-05,2.876977569576165e-05,3.198213825402847e-05,1.9349224062548464e-05,9.618253679913544e-06,3.2185998625794095e-05,3.63648922572694e-05,2.6712010457297803e-05,1.670959315934735e-05,2.2356012877766508e-05,1.3576912897989988e-05,1.2559635519514155e-05,1.1708165857918161e-05,4.246571023651283e-05,3.748995017961708e-05,9.62430434721664e-06,1.128918718195441e-05,6.672974089283939e-06,6.620593167263379e-06,2.9133153388952887e-05,2.117473285764382e-05,2.410338622047902e-06,1.0341968187153173e-06,1.6751611129196826e-06,1.0264708926002694e-07,5.792777498442239e-10,4.511799455194366e-06,3.0714468513630394e-07,1.3080259382493924e-08,1.0609553992480684e-06,1.1059623858084717e-08,4.9963100958640725e-11,1.6428931318544967e-06
4.3144301388812e-08,33.5309172894717,0.98,0.0,0.0,0.0,0.01842913318797805,5.973216533659139e-06,3.985559044685253e-06,5.230029507909929e-05,7.537657240136256e-06,9.312561821479823e-06,1.200281354311906e-05,9.71949851969097e-06,6.970952366136603e-06,1.787823538185937e-05,0.001690951994736587,0.005243631613083237,0.0013223036489105353,8.5115111926198e-06,0.000910420128921744,6.899079518043846e-06,2.324441112894481e-05,2.9269111656804706e-05,3.2556776718307576e-05,1.971349764112275e-05,9.800615498850327e-06,3.287598681573229e-05,3.715699477515524e-05,2.7290587671077082e-05,1.707490930557148e-05,2.2862503530280486e-05,1.3886034212530523e-05,1.2850284302616396e-05,1.1980120279775539e-05,4.3407218754518724e-05,3.828016096998495e-05,9.833690739122921e-06,1.1539280370288747e-05,6.825829383948284e-06,6.775155500347481e-06,2.9828655400491765e-05,2.1682873356692426e-05,2.4646042778838584e-06,1.0572003331756442e-06,1.7166218099540643e-06,1.0519107150971166e-07,5.936344810607544e-10,4.73798333485208e-06,3.2257978705863627e-07,1.373667756262625e-08,1.060421369843664e-06,1.1299946891542816e-08,5.247026234365493e-11,1.7027101582094647e-06
4.4060854916694545e-08,33.536684646472175,0.98,0.0,0.0,0.0,0.01839713592371865,5.962845639693207e-06,3.978639186881841e-06,5.221353980902433e-05,7.524570113266422e-06,9.297112371546968e-06,1.198197386544662e-05,9.703441764760124e-06,6.9588495110557076e-06,1.7847195073043263e-05,0.001726779213609724,0.005355245820671258,0.0013513119481534846,8.496733228448236e-06,0.000929725803810415,6.887101110824003e-06,2.3604944722887443e-05,2.9767192470994164e-05,3.3129972136483604e-05,2.0076857589732513e-05,9.982520018906093e-06,3.356424996948929e-05,3.794711768617528e-05,2.786771872937146e-05,1.7439312532213563e-05,2.3367729492194456e-05,1.4194383744932076e-05,1.3140207683493268e-05,1.2251396010341163e-05,4.434637517857734e-05,3.90683953436846e-05,1.0042553814031821e-05,1.178874876119649e-05,6.9783030944401795e-06,6.929332148657154e-06,3.0522422747320735e-05,2.218974663294871e-05,2.518734415834205e-06,1.0801463839176669e-06,1.7579902509869507e-06,1.0772939878606014e-07,6.079593093476522e-10,4.9696904296959095e-06,3.3839278060644925e-07,1.4409142709948254e-08,1.059888472851398e-06,1.1539896098074828e-08,5.5038709967431195e-11,1.7634769548452736e-06
4.497740844457709e-08,33.542442721054215,0.98,0.0,0.0,0.0,0.018365194214156534,5.952492752011787e-06,3.971731343560728e-06,5.212696206388947e-05,7.511505708693179e-06,9.281689343643331e-06,1.1961170370302277e-05,9.68741230959787e-06,6.9467676751306776e-06,1.7816208665637178e-05,0.001762546993396619,0.005466670975088505,0.0013802807903922527,8.481980922259954e-06,0.0009490014511418668,6.875143500904354e-06,2.3964569040685218e-05,3.0264020603342952e-05,3.370172734160749e-05,2.043930569930412e-05,1.0163968137433856e-05,3.425079145570896e-05,3.8735264853558235e-05,2.8443406455280557e-05,1.7802804622163073e-05,2.3871693225114416e-05,1.4501962997082827e-05,1.3429407071655716e-05,1.2521994368361093e-05,4.52831841058002e-05,3.985465717309312e-05,1.0250894595714586e-05,1.2037593575528287e-05,7.130395963499039e-06,7.083123861360639e-06,3.1214458787484494e-05,2.2695355138109355e-05,2.572729299616217e-06,1.1030350832590273e-06,1.7992652783403782e-06,1.1026199951797378e-07,6.222518188978193e-10,5.206908289364179e-06,3.545828151843871e-07,1.5097618673910234e-08,1.0593567035082692e-06,1.1779472091721992e-08,5.766830575970745e-11,1.8251911483687882e-06
4.589396197245964e-08,33.54819152885988,0.98,0.0,0.0,0.0,0.01833330796283583,5.94215783935238e-06,3.9648354938622105e-06,5.204056152556016e-05,7.498463986965337e-06,9.266292691925573e-06,1.1940402994866575e-05,9.67141010723373e-06,6.934706821840582e-06,1.7785276066017977e-05,0.0017982554356791656,0.005577907401568532,0.0014092102373380936,8.467254229507814e-06,0.0009682471202372705,6.863206652176543e-06,2.4323285867605708e-05,3.075959851098052e-05,3.427204515775656e-05,2.0800843755721173e-05,1.034496074897717e-05,3.4935614636462796e-05,3.952144013362614e-05,2.9017653666620987e-05,1.8165387354731376e-05,2.437439718795221e-05,1.4808773469306845e-05,1.3717883875724877e-05,1.2791916671741787e-05,4.62176501229338e-05,4.0638950319436445e-05,1.0458714105388766e-05,1.2285816031470509e-05,7.282108733032427e-06,7.236531387214336e-06,3.190476688038151e-05,2.3199701325262587e-05,2.6265891926774097e-06,1.1258665432617543e-06,1.840445906640525e-06,1.1278881277646291e-07,6.365116562677645e-10,5.449624319366633e-06,3.7114903018242873e-07,1.5802068882460256e-08,1.0588260570773905e-06,1.2018675485498841e-08,6.035891004102041e-11,1.8878503695659896e-06
4.6810515500342186e-08,33.553931085499954,0.98,0.0,0.0,0.0,0.01830147707346811,5.931840870506483e-06,3.957951616962702e-06,5.195433785183096e-05,7.485444908700222e-06,9.25092237062826e-06,1.191967167642826e-05,9.655435110772573e-06,6.922666914728026e-06,1.775439718072532e-05,0.0018339046418632751,0.005688955424806199,0.0014381003504676444,8.45255310572151e-06,0.0009874628603353426,6.851290528594647e-06,2.468109698378925e-05,3.125392864417148e-05,3.4840928401180076e-05,2.1161473540361914e-05,1.0525498745623692e-05,3.561872286739816e-05,4.03056473757774e-05,2.9590463175983776e-05,1.852706250576047e-05,2.487584383640772e-05,1.5114816660024558e-05,1.4005639502941688e-05,1.3061164237093517e-05,4.7149777806980734e-05,4.142127863403068e-05,1.0666013361929392e-05,1.2533417344683875e-05,7.433442143965722e-06,7.389555474284097e-06,3.259335038456279e-05,2.3702787647161148e-05,2.6803143581344277e-06,1.1486408757481571e-06,1.8815313010343055e-06,1.1530978689778482e-07,6.507385538837782e-10,5.697825802613913e-06,3.8809055646826383e-07,1.6522456404942477e-08,1.058296528846228e-06,1.2257506891395131e-08,6.311038176285917e-11,1.9514522533910812e-06
4.864362255610728e-08,33.56538250757218,0.98,0.0,0.0,0.0,0.01823798099627362,5.911260639691068e-06,3.944219698446679e-06,5.178241963952519e-05,7.459474525369197e-06,9.2202605366252e-06,1.187831696024001e-05,9.623566548362446e-06,6.898649793522859e-06,1.7692800180089072e-05,0.0019050257506817209,0.005910487557615694,0.0014957628200941962,8.423227387549278e-06,0.0010258047500829354,6.8275203129967e-06,2.5394009181322143e-05,3.2238855357078554e-05,3.597440239922495e-05,2.1880015398956152e-05,1.088521445138197e-05,3.697980787076444e-05,4.186817310928875e-05,3.073178031321406e-05,1.9247697149566517e-05,2.5874974995360625e-05,1.5724607180086148e-05,1.4578992847403479e-05,1.3597640412293893e-05,4.900703643701967e-05,4.2980056127485504e-05,1.1079055180045471e-05,1.3026761393367434e-05,7.73497384837122e-06,7.694456320041767e-06,3.396535705008896e-05,2.470519049930489e-05,2.7873615568649694e-06,1.1940186043115182e-06,1.9634136954782525e-06,1.203340511736222e-07,6.790925421173035e-10,6.210633752017737e-06,4.230960310083189e-07,1.8010894181439573e-08,1.0572408082495205e-06,1.2734056182391156e-08,6.879535765472821e-11,2.081474569534127e-06
5.026015329377714e-08,33.575450422928455,0.98,0.0,0.0,0.0,0.018182169615646178,5.893171158477252e-06,3.932149703493703e-06,5.163139649143592e-05,7.436647241961416e-06,9.19330825938725e-06,1.1841967253169565e-05,9.595553008981709e-06,6.877539394863674e-06,1.7638658064388158e-05,0.001967548478438568,0.006105224127534651,0.0015464826766140509,8.39745085312998e-06,0.0010595177964060403,6.806626919115334e-06,2.6019703944596373e-05,3.310329805019273e-05,3.696922548553309e-05,2.251066621424275e-05,1.120093050771566e-05,3.817442503530123e-05,4.3239596128120646e-05,3.173350950375091e-05,1.988019574312839e-05,2.675191235268489e-05,1.6259820557202292e-05,1.5082226142651807e-05,1.4068506725222707e-05,5.0637148498031644e-05,4.43481843746005e-05,1.1441580395427761e-05,1.345976840903542e-05,7.99962850775777e-06,7.962068596748855e-06,3.516957361621498e-05,2.5585004547806376e-05,2.8813168152720157e-06,1.2338465565173028e-06,2.0353001112921903e-06,1.2474497854244535e-07,7.039852149820947e-10,6.680936202256447e-06,4.552028268815638e-07,1.9376010409311408e-08,1.0563134841010948e-06,1.3153073820233868e-08,7.40093032091109e-11,2.199241004766539e-06
5.1876684031447e-08,33.585489791087824,0.98,0.0,0.0,0.0,0.018126529027509136,5.875137034206565e-06,3.920116644812087e-06,5.148091792946587e-05,7.41388981399017e-06,9.166437212329805e-06,1.1805728782493456e-05,9.567623406327787e-06,6.856493615100442e-06,1.7584681657671003e-05,0.0020298884380287965,0.006299379427074819,0.0015970810811731298,8.371753199366267e-06,0.0010931384699336855,6.78579746263117e-06,2.664260754907756e-05,3.3963895407491086e-05,3.795962755850931e-05,2.3138517936225143e-05,1.1515245543567e-05,3.936375703245837e-05,4.460495399568684e-05,3.2730807950143915e-05,2.0509897331460428e-05,2.7624974859444554e-05,1.6792669288672302e-05,1.5583236871950748e-05,1.45372935898304e-05,5.226005423808288e-05,4.571025740640671e-05,1.1802502288637723e-05,1.3890861173960446e-05,8.263114041517803e-06,8.228499167723897e-06,3.6368475197235383e-05,2.6460935830562536e-05,2.9748568637526235e-06,1.2734984520131545e-06,2.1068827531298105e-06,1.291372759705171e-07,7.28772788079364e-10,7.168109926311706e-06,4.88463954734997e-07,2.079014423993017e-08,1.0553895694258e-06,1.3570943355467372e-08,7.941045567995897e-11,2.3199048746650387e-06
5.349321476911686e-08,33.59550069669437,0.98,0.0,0.0,0.0,0.018071058709207877,5.857158097478459e-06,3.908120409370961e-06,5.133098181493941e-05,7.391202027685754e-06,9.13964714704215e-06,1.1769601207812924e-05,9.539777485778533e-06,6.835512256345625e-06,1.7530870452637825e-05,0.0020920461798975085,0.006492955219009373,0.0016475583645989204,8.346134184871994e-06,0.0011266670380405532,6.765031747885976e-06,2.726272963015555e-05,3.4820660693873325e-05,3.8945623865114985e-05,2.3763580214476656e-05,1.1828164388917759e-05,4.054782206410493e-05,4.596426759740246e-05,3.3723690910486025e-05,2.113681154634293e-05,2.8494175853731207e-05,1.7323161513811155e-05,1.6082032684195227e-05,1.5004008162340833e-05,5.3875778472275596e-05,4.7066296083152644e-05,1.2161826381634107e-05,1.432004627982511e-05,8.525434473817972e-06,8.493752099506304e-06,3.756208007733669e-05,2.7332997703911084e-05,3.0679831315784803e-06,1.3129748970454317e-06,2.178160242583727e-06,1.335108580389452e-07,7.534546861753689e-10,7.672082870642266e-06,5.228744871344919e-07,2.225308637410231e-08,1.0544690391017056e-06,1.3987668111300612e-08,8.499801570680593e-11,2.443453343515948e-06
5.510974550678672e-08,33.60548322411721,0.98,0.0,0.0,0.0,0.01801575813968723,5.8392341794103e-06,3.8961608844851644e-06,5.1181585997529916e-05,7.368583669932656e-06,9.11293781588071e-06,1.1733584189769409e-05,9.512014993482306e-06,6.814595121318316e-06,1.7477223943542637e-05,0.0021540222528090383,0.006685953260748065,0.00169791485621955,8.32059356899878e-06,0.0011601037673135601,6.744329579819809e-06,2.7880079790607014e-05,3.5673607129531554e-05,3.9927229600986416e-05,2.4385862666511116e-05,1.213969185751495e-05,4.172663827359454e-05,4.731755775196059e-05,3.471217359396864e-05,2.1760947988527513e-05,2.9359528632161555e-05,1.7851305346677768e-05,1.657862120492913e-05,1.5468657577126585e-05,5.5484345935018525e-05,4.8416321195637916e-05,1.2519558178255663e-05,1.4747330296935811e-05,8.78659381629981e-06,8.757831446261605e-06,3.875040648718524e-05,2.8201203485359808e-05,3.1606970435893774e-06,1.3522764958875577e-06,2.2491317350337765e-06,1.3786567216829846e-07,7.780306562095206e-10,8.192782705898989e-06,5.584294772967672e-07,2.3764626702720054e-08,1.0535518682045445e-06,1.440325140115163e-08,9.077118083783375e-11,2.569873615436764e-06
5.672627624445658e-08,33.61543745745694,0.98,0.0,0.0,0.0,0.01796062679948654,5.821365111634938e-06,3.884237957813858e-06,5.103272832839503e-05,7.346034528267521e-06,9.086308971966895e-06,1.1697677390038894e-05,9.484335676357215e-06,6.793742013342346e-06,1.7423741626187842e-05,0.002215817203852138,0.006878375304340577,0.001748150883976652,8.295131111832352e-06,0.0011934489235541678,6.723690763968374e-06,2.8494667601726083e-05,3.652274789140234e-05,4.090445991207025e-05,2.500537487857321e-05,1.2449832747376665e-05,4.290022374612577e-05,4.866484521150175e-05,3.5696271161096776e-05,2.2382316227967078e-05,3.022104644932421e-05,1.8377108875706428e-05,1.7073010035775563e-05,1.5931248946178657e-05,5.708578128106428e-05,4.976035346702417e-05,1.2875703164547134e-05,1.5172719774463987e-05,9.046596067920358e-06,9.020741249455003e-06,3.9933472601222336e-05,2.9065566451455525e-05,3.2530000201265616e-06,1.391403850866289e-06,2.319796803656056e-06,1.4220169153230275e-07,8.025006477555801e-10,8.730136941011327e-06,5.951239669981204e-07,2.532455464007416e-08,1.0526380320041085e-06,1.4817696528676151e-08,9.672914680245807e-11,2.699152934278841e-06
5.8342806982126437e-08,33.62536348054929,0.98,0.0,0.0,0.0,0.017905664170734782,5.803550726300308e-06,3.872351517359931e-06,5.088440666646761e-05,7.323554390877151e-06,9.059760369186693e-06,1.1661880471332218e-05,9.456739282092148e-06,6.772952736344436e-06,1.7370422997920102e-05,0.002277431578445139,0.007070223096486616,0.0017982667745179623,8.269746574192343e-06,0.0012267027717806692,6.703115106462292e-06,2.9106502603934554e-05,3.736809611395542e-05,4.187732989551133e-05,2.5622126406079126e-05,1.2758591841066502e-05,4.406859650901049e-05,5.000615066180234e-05,3.66759987238711e-05,2.3000925803976227e-05,3.107874251757343e-05,1.8900580163565493e-05,1.7565206754194124e-05,1.6391789358880404e-05,5.868010908613597e-05,5.109841355382596e-05,1.3230266808945763e-05,1.5596221240595896e-05,9.305445214892974e-06,9.282485537710542e-06,4.111129653642437e-05,2.9926099836802207e-05,3.344893477007065e-06,1.430357562377459e-06,2.390155348947002e-06,1.4651890977289438e-07,8.268644776200754e-10,9.284073012001975e-06,6.329529927314318e-07,2.6932659383336127e-08,1.0517275059620075e-06,1.5231006787795428e-08,1.0287110850201252e-10,2.831278583533772e-06
5.99593377197963e-08,33.63526137696677,0.98,0.0,0.0,0.0,0.017850869737145704,5.785790856068737e-06,3.860501451469281e-06,5.073661887989076e-05,7.301143046596538e-06,9.033291762189466e-06,1.1626193097394553e-05,9.429225559146279e-06,6.75222709485235e-06,1.7317267557626093e-05,0.002338865920341095,0.007261498378550855,0.0018482628532745264,8.244439717631589e-06,0.0012598655762304611,6.682602414026156e-06,2.9715594307015597e-05,3.820966488949941e-05,4.2845854600000826e-05,2.6236126773804153e-05,1.3065973905801305e-05,4.523177453187803e-05,5.134149472247485e-05,3.765137134594717e-05,2.3616786225343055e-05,3.1932630007071284e-05,1.942172724717949e-05,1.805521891347217e-05,1.6850285881999757e-05,6.026735384726938e-05,5.243052204632139e-05,1.3583254562369912e-05,1.6017841202618937e-05,9.563145230700866e-06,9.543068326803344e-06,4.2283896352109434e-05,3.0782816833899495e-05,3.4363788255273737e-06,1.4691382288944533e-06,2.460207527297713e-06,1.5081733618960803e-07,8.511222024874705e-10,9.854518351934764e-06,6.719115905553931e-07,2.85887301169218e-08,1.0508202657300785e-06,1.5643185462725188e-08,1.0919626079001219e-10,2.9662378862424116e-06
6.157586845746616e-08,33.64513123002275,0.98,0.0,0.0,0.0,0.017796242984012986,5.768085334114963e-06,3.8486876488296105e-06,5.058936284506962e-05,7.2788002849068846e-06,9.006902906385075e-06,1.1590614933001127e-05,9.401794256745961e-06,6.731564893993061e-06,1.7264274805727676e-05,0.0024001207716329385,0.007452202886580214,0.0018981394445222333,8.219210304433246e-06,0.0012929376003623214,6.662152493976378e-06,3.0321952190157515e-05,3.904746726824704e-05,4.3810049025853495e-05,2.684738547594352e-05,1.3371983693476313e-05,4.6389775726845836e-05,5.267089794717582e-05,3.862240404278292e-05,2.4229906970417814e-05,3.2782722045952575e-05,1.994055813783118e-05,1.85430540428317e-05,1.7306745559789185e-05,6.184753998302111e-05,5.375669946868133e-05,1.3934671858260657e-05,1.6437586146978548e-05,9.819700076146675e-06,9.802493619717577e-06,4.345129005025751e-05,3.163573059338412e-05,3.5274574724814467e-06,1.507746446973249e-06,2.529953696564084e-06,1.5509699234374754e-07,8.752741332335459e-10,1.0441400444029257e-05,7.119947997769205e-07,3.0292556167676924e-08,1.0499162871489605e-06,1.6054235828003993e-08,1.1570379906465851e-10,3.1040182049052404e-06
6.319239919513602e-08,33.65497312277274,0.98,0.0,0.0,0.0,0.017741783398205393,5.7504339941239416e-06,3.836909998469153e-06,5.044263644667546e-05,7.256525895933614e-06,8.980593557940661e-06,1.1555145643952145e-05,9.37444512488133e-06,6.710965939490896e-06,1.721144424417678e-05,0.002461196672758602,0.007642338351320169,0.0019478968714301541,8.194058097607422e-06,0.001325919106858673,6.641765154218725e-06,3.092558570206072e-05,3.988151625846351e-05,4.4769928125175596e-05,2.745591197621605e-05,1.3676625940719044e-05,4.75426179487002e-05,5.3994380823811754e-05,3.958911178178927e-05,2.4840297487210087e-05,3.362903172044656e-05,2.0457080821235068e-05,1.9028719647495564e-05,1.7761175414047543e-05,6.342069183372734e-05,5.507696627919968e-05,1.4284524112640726e-05,1.6855462539346668e-05,1.0075113699389235e-05,1.006076540668139e-05,4.461349557564816e-05,3.2484854224128284e-05,3.6181308201735466e-06,1.5461828112587554e-06,2.599394373162121e-06,1.5935790997017659e-07,8.993202585775951e-10,1.1044646863360534e-05,7.531976658423478e-07,3.2043927126714725e-08,1.0490155462465341e-06,1.646416114852055e-08,1.2239291973399074e-10,3.2446069413922473e-06
6.480892993280587e-08,33.664787138017225,0.98,0.0,0.0,0.0,0.01768749046816197,5.732836670289301e-06,3.825168389755628e-06,5.029643757866551e-05,7.234319670444405e-06,8.954363473778383e-06,1.151978489706961e-05,9.347177914304199e-06,6.690430037665699e-06,1.7158775376450716e-05,0.0025220941625061313,0.007831906498229953,0.0019975354560985738,8.1689828608889e-06,0.0013588103576278514,6.6214402032464985e-06,3.152650426111855e-05,4.0711824826705245e-05,4.572550680213803e-05,2.8061715708016362e-05,1.3979905368974554e-05,4.869031899509e-05,5.531196377473975e-05,4.055150948248504e-05,2.5447967193494323e-05,3.44715720749505e-05,2.0971303257580065e-05,1.951222320870869e-05,1.8213582444140268e-05,6.498683366181256e-05,5.639134287063085e-05,1.4632816724191164e-05,1.7271476824700713e-05,1.0329390035966527e-05,1.0317887665176257e-05,4.577053081580008e-05,3.3330200793182545e-05,3.7084002664255776e-06,1.5844479144924368e-06,2.668530197891736e-06,1.6360012836878488e-07,9.232607296248366e-10,1.166418530991699e-05,7.955152426295834e-07,3.38426329460063e-08,1.0481180192363178e-06,1.687296467954246e-08,1.2926282058466935e-10,3.387991536852301e-06
